score,strategy,total_trades,long_trades,short_trades,wins,win_rate,profit_factor,total_pnl_pct,max_drawdown_pct,sharpe_ratio,avg_win_pct,avg_loss_pct,avg_bars_held,buy_hold_pct,train_pnl,test_pnl,train_wr,test_wr,train_trades,test_trades,p,params
0.0,momentum,261,65,196,67,25.67,0.7471,-13.3967,12.761,-1.353,0.5907,-0.2731,4.6,9.336219859055417,-8.2581,-5.1386,23.85,27.48,130,131,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': False}"
0.0,momentum,261,65,196,103,39.46,0.7537,-12.5079,11.9664,-1.3096,0.3716,-0.3214,4.1,9.336219859055417,-8.9295,-3.5784,35.38,43.51,130,131,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': True}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.0, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': True}"
0.0,momentum,284,73,211,83,29.23,0.728,-19.9502,18.4253,-1.5149,0.6432,-0.3648,6.9,9.336219859055417,-4.2563,-15.6939,32.35,26.35,136,148,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,284,73,211,83,29.23,0.728,-19.9502,18.4253,-1.5149,0.6432,-0.3648,6.9,9.336219859055417,-4.2563,-15.6939,32.35,26.35,136,148,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': True}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': True}"
0.0,momentum,284,73,211,43,15.14,0.692,-13.8569,15.5731,-1.4133,0.724,-0.1867,4.2,9.336219859055417,-1.9389,-11.918,16.18,14.19,136,148,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,284,73,211,88,30.99,0.704,-12.4185,14.0835,-1.3904,0.3357,-0.2141,3.3,9.336219859055417,-3.2129,-9.2056,30.15,31.76,136,148,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': True}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': True}"
0.0,momentum,284,73,211,61,21.48,0.7172,-16.4257,15.4303,-1.4033,0.683,-0.2605,5.4,9.336219859055417,-4.071,-12.3547,24.26,18.92,136,148,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': False}"
0.0,momentum,284,73,211,113,39.79,0.6916,-16.9494,16.0805,-1.6189,0.3364,-0.3214,4.3,9.336219859055417,-7.988,-8.9614,36.03,43.24,136,148,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': True}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': True}"
0.0,momentum,261,65,196,75,28.74,0.7342,-18.1357,16.9174,-1.5323,0.668,-0.3668,6.8,9.336219859055417,-6.5277,-11.608,30.0,27.48,130,131,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,261,65,196,75,28.74,0.7342,-18.1357,16.9174,-1.5323,0.668,-0.3668,6.8,9.336219859055417,-6.5277,-11.608,30.0,27.48,130,131,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': True}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': True}"
0.0,momentum,261,65,196,39,14.94,0.7124,-11.7723,13.608,-1.3425,0.7476,-0.1844,4.1,9.336219859055417,-3.1498,-8.6225,14.62,15.27,130,131,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,261,65,196,80,30.65,0.7659,-8.9284,11.0289,-1.0944,0.3652,-0.2107,3.3,9.336219859055417,-3.6076,-5.3208,29.23,32.06,130,131,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': True}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': True}"
0.0,momentum,261,65,196,56,21.46,0.7328,-14.3181,13.6168,-1.3617,0.7013,-0.2614,5.3,9.336219859055417,-5.7537,-8.5644,22.31,20.61,130,131,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': False}"
0.0,momentum,261,65,196,101,38.7,0.728,-13.8321,13.4183,-1.4506,0.3666,-0.3178,4.2,9.336219859055417,-8.4458,-5.3862,34.62,42.75,130,131,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': True}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': True}"
0.0,momentum,284,73,211,81,28.52,0.7673,-17.4947,16.4258,-1.2695,0.712,-0.3703,7.5,9.336219859055417,-4.1424,-13.3523,30.88,26.35,136,148,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,284,73,211,81,28.52,0.7673,-17.4947,16.4258,-1.2695,0.712,-0.3703,7.5,9.336219859055417,-4.1424,-13.3523,30.88,26.35,136,148,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': True}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': True}"
0.0,momentum,284,73,211,43,15.14,0.6989,-13.5465,15.3131,-1.3713,0.7312,-0.1867,4.2,9.336219859055417,-1.9389,-11.6076,16.18,14.19,136,148,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,284,73,211,88,30.99,0.704,-12.4185,14.0835,-1.3904,0.3357,-0.2141,3.3,9.336219859055417,-3.2129,-9.2056,30.15,31.76,136,148,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': True}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': True}"
0.0,momentum,284,73,211,60,21.13,0.7275,-15.8412,14.9387,-1.3413,0.705,-0.2596,5.5,9.336219859055417,-3.7969,-12.0443,23.53,18.92,136,148,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': False}"
0.0,momentum,284,73,211,113,39.79,0.6904,-17.0146,16.1351,-1.6256,0.3358,-0.3214,4.3,9.336219859055417,-8.0532,-8.9614,36.03,43.24,136,148,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': True}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': True}"
0.0,momentum,261,65,196,74,28.35,0.7808,-15.1725,14.4442,-1.2286,0.7303,-0.3701,7.3,9.336219859055417,-6.4137,-8.7588,28.46,28.24,130,131,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,261,65,196,74,28.35,0.7808,-15.1725,14.4442,-1.2286,0.7303,-0.3701,7.3,9.336219859055417,-6.4137,-8.7588,28.46,28.24,130,131,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': True}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': True}"
0.0,momentum,261,65,196,39,14.94,0.72,-11.4619,13.342,-1.2969,0.7556,-0.1844,4.1,9.336219859055417,-3.1498,-8.3121,14.62,15.27,130,131,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,261,65,196,80,30.65,0.7659,-8.9284,11.0289,-1.0944,0.3652,-0.2107,3.3,9.336219859055417,-3.6076,-5.3208,29.23,32.06,130,131,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': True}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': True}"
0.0,momentum,261,65,196,55,21.07,0.744,-13.7336,13.1147,-1.2939,0.7257,-0.2604,5.4,9.336219859055417,-5.4796,-8.254,21.54,20.61,130,131,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': False}"
0.0,momentum,261,65,196,101,38.7,0.7267,-13.8972,13.4747,-1.4578,0.3659,-0.3178,4.3,9.336219859055417,-8.511,-5.3862,34.62,42.75,130,131,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': True}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.0, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': True}"
0.0,momentum,284,73,211,106,37.32,0.7402,-22.8972,22.2787,-1.4743,0.6154,-0.4951,9.4,9.336219859055417,-6.025,-16.8722,39.71,35.14,136,148,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,284,73,211,106,37.32,0.7402,-22.8972,22.2787,-1.4743,0.6154,-0.4951,9.4,9.336219859055417,-6.025,-16.8722,39.71,35.14,136,148,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': True}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': True}"
0.0,momentum,284,73,211,48,16.9,0.7245,-13.3517,16.0451,-1.2101,0.7314,-0.2053,5.3,9.336219859055417,-2.0269,-11.3248,17.65,16.22,136,148,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,284,73,211,94,33.1,0.731,-12.189,14.7306,-1.1934,0.3523,-0.2385,4.4,9.336219859055417,-3.6402,-8.5488,32.35,33.78,136,148,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': True}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': True}"
0.0,momentum,284,73,211,69,24.3,0.7097,-19.4677,19.8017,-1.4351,0.6898,-0.3119,7.1,9.336219859055417,-5.6759,-13.7918,27.21,21.62,136,148,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': False}"
0.0,momentum,284,73,211,124,43.66,0.6785,-20.4926,20.5477,-1.6502,0.3487,-0.3984,5.9,9.336219859055417,-10.1244,-10.3683,41.18,45.95,136,148,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': True}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': True}"
0.0,momentum,261,65,196,96,36.78,0.7296,-22.2755,21.7697,-1.6095,0.626,-0.4992,9.2,9.336219859055417,-8.5181,-13.7575,37.69,35.88,130,131,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,261,65,196,96,36.78,0.7296,-22.2755,21.7697,-1.6095,0.626,-0.4992,9.2,9.336219859055417,-8.5181,-13.7575,37.69,35.88,130,131,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': True}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': True}"
0.0,momentum,261,65,196,43,16.48,0.7034,-13.4523,15.7928,-1.3754,0.7418,-0.208,5.1,9.336219859055417,-3.759,-9.6933,16.15,16.79,130,131,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,261,65,196,84,32.18,0.739,-11.0999,14.0817,-1.2078,0.3742,-0.2403,4.3,9.336219859055417,-4.739,-6.3609,30.77,33.59,130,131,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': True}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': True}"
0.0,momentum,261,65,196,63,24.14,0.6978,-19.0434,19.4426,-1.573,0.698,-0.3183,6.9,9.336219859055417,-7.8798,-11.1636,25.38,22.9,130,131,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': False}"
0.0,momentum,261,65,196,110,42.15,0.6792,-19.2951,19.5792,-1.727,0.3713,-0.3983,5.8,9.336219859055417,-11.34,-7.9552,39.23,45.04,130,131,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': True}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 24, 'cooldown': 8, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': True}"
0.0,momentum,284,73,211,110,38.73,0.8601,-12.6993,16.1691,-0.7461,0.7101,-0.5219,10.7,9.336219859055417,-4.3909,-8.3084,39.71,37.84,136,148,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': False}"
0.0,momentum,284,73,211,110,38.73,0.8601,-12.6993,16.1691,-0.7461,0.7101,-0.5219,10.7,9.336219859055417,-4.3909,-8.3084,39.71,37.84,136,148,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': True}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.0, 'trailing': True}"
0.0,momentum,284,73,211,49,17.25,0.7664,-11.2187,14.2456,-0.992,0.7512,-0.2044,5.4,9.336219859055417,-2.0269,-9.1918,17.65,16.89,136,148,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': False}"
0.0,momentum,284,73,211,96,33.8,0.7422,-11.5575,14.1903,-1.1314,0.3465,-0.2384,4.5,9.336219859055417,-3.6402,-7.9173,32.35,35.14,136,148,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': True}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 0.5, 'trailing': True}"
0.0,momentum,284,73,211,69,24.3,0.7344,-18.0071,18.3479,-1.2923,0.7218,-0.3154,7.3,9.336219859055417,-6.3483,-11.6588,26.47,22.3,136,148,"{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': False}","{'strat': 'momentum', 'rsi_l': (30, 60), 'rsi_s': (42, 72), 'sl_m': 1.5, 'tp_m': 2.5, 'max_bars': 48, 'cooldown': 4, 'adx_min': 20, 'be_after_r': 1.0, 'trailing': False}"
